"at","score","content","sentiment","pos_score","neg_score"
"2025-11-09 03:33:01","5","여러 재미있는 웹툰도 많고 예전부터 봐와서 그런지 불편한점 하나 없고 좋은것 같네요","긍정","2","2"
"2025-11-09 03:03:13","5","잘보고있습니다","긍정","0","0"
"2025-11-09 02:50:48","5","재밌어요","긍정","4","0"
"2025-11-08 14:45:11","5","재밌게 보는 맛이 좋아요","긍정","2","0"
"2025-11-08 14:08:52","1","카카페나 다음웹툰이 훨씬 나음 돈독 올라서 예전 네이버 아님","부정","0","0"
"2025-11-08 13:35:21","5","너무재밌어요월래1,2시간만하려다4시간썻네요.","긍정","4","0"
"2025-11-08 11:31:14","5","다 괜찮은데 혹시 n0화 이상 이런걸로 필터 만들어 주시면 좋을 것 같습니다. 신작을 보면 다음이 궁금해서 기다리기가 너무 힘들어요","긍정","0","0"
"2025-11-08 07:40:27","1","결제해도 쿠키 안줌. 당일에 취소하고 다시 참여해서 쿠키 받았더니 그것도 도로 뺏어감. 그따위로 살지마라 쓰레기들아!!!!!","부정","0","0"
"2025-11-08 01:48:38","5","정말 좋아요","긍정","2","0"
"2025-11-08 00:41:10","5","너무 재밌어요!","긍정","4","0"
"2025-11-08 00:29:01","5","너무 좋음","긍정","0","0"
"2025-11-07 23:35:24","5","굿굿굿 사용이 편해서 굿","긍정","0","0"
"2025-11-07 18:22:29","5","무료. 이걸로 충분할텐데?","긍정","0","0"
"2025-11-07 15:35:03","5","좋아요","긍정","2","0"
"2025-11-07 14:42:45","1","구글 포인트로 쿠키를 구매했는데 하나도 안들어옵니다. 해결 부탁드려요","부정","0","0"
"2025-11-07 14:19:11","1","광고좀 적당히 띄워라 거지샊들도 아니고 않보기 눌러도 또 뜨는건 뭐냐? 팝업창 종류별로 다 눌러주라는거냐? 돈도 많은 샊들이 거지샊들마냥 광고를 덕지덕지 발라서 왜 꼭 불필요하게 화면늘 누르게 만드냐. 그리고 업데이트 요청 팝업도 치워 좀 어째 네이버도 점점 하는짓이 카카오가 되어가냐 수준떨어지네 진짜","부정","0","2"
"2025-11-07 13:39:58","5","너무 좋아요ㅎㅎ ...","긍정","2","0"
"2025-11-07 11:45:42","5","너무 너무 좋아요 특히 대부분 무료라서 너무 좋아요.","긍정","2","0"
"2025-11-07 10:29:14","5","재미있었어요 ㅎㅎ ㅋㅋ 😂 😆 🍒 ♥️ 💘 😎 😂 😆 🍒","긍정","2","0"
"2025-11-07 05:37:28","5","😀","긍정","0","0"
"2025-11-07 04:37:58","5","잼있다","긍정","0","0"
"2025-11-06 22:20:52","5","너무 좋았음","긍정","0","0"
"2025-11-06 13:50:06","1","왜 전체 화 안 보이게 만들어놓으셨어요 다시 복구 부탁드려요","부정","0","0"
"2025-11-06 10:55:30","5","굿 최고임","긍정","3","0"
"2025-11-06 09:34:00","1","광고 없다가 다른거 누르려는 순간 나와서 자꾸 이상한 웹툰 들어가지는데 개열받아요","부정","0","1"
"2025-11-06 00:09:06","4","""알아서 딱""모드에서 꾹 눌러서 관심 없음 기능도 추가해주세요","긍정","0","0"
"2025-11-05 22:58:30","5","너무 재미있음","긍정","2","0"
"2025-11-05 21:21:30","5","진짜~~ 인생앱 중 하나인거 같읍니다 다른 재밌는 웹툰들 모아볼수 있고요 미리보기 쿠키도 무과금도 쉽게 얻을수 있어요! 별 1000000000개 입니다!","긍정","0","0"
"2025-11-05 20:27:36","5","작가들 하이팅 베헬라","긍정","0","0"
"2025-11-05 14:56:33","5","크...이번패치 너무좋네요 기존에 보다가 잘못해서 앱 종료하게 되면 다시들어가야했는데요 지금은 보던 상태 바로 켜지니 너무 편합니다👍👍👍","긍정","1","0"
"2025-11-05 11:00:31","2","네이버 로그인 못 하는데 네이버 로그인 해야지 다음 화 볼 수 있다고 해서 요즘 웹툰 안 보는중","부정","0","0"
"2025-11-05 09:01:56","5","그냥굿","긍정","0","0"
"2025-11-05 03:02:01","1","별로","부정","0","1"
"2025-11-04 21:18:05","5","😝","긍정","0","0"
"2025-11-04 14:30:26","5","너무 재밌어요~ 매일 웹툰보다 휴대폰끼고 잠드는 나~ 아~~ 어떻하지?","긍정","4","0"
"2025-11-04 13:46:41","5","굳앤굿 오아 긋","긍정","0","0"
"2025-11-04 13:26:57","5","아주 좋습니다","긍정","1","0"
"2025-11-04 12:50:12","5","너무 좋습니다.","긍정","1","0"
"2025-11-04 08:46:10","5","보기편하구좋아요","긍정","2","0"
"2025-11-04 08:17:39","1","캡쳐금지할꺼면 화질 좀 올려주세요","부정","0","0"
"2025-11-04 02:26:09","3","안녕하세요 네이버웹툰 추천완결을 컷츠로 바꿔졌는데 너무불편합니다 이전버전으로 다시돌아가고 싶은데 방법이 없을까요?ㅜ","중립","2","2"
"2025-11-03 19:16:42","1","왜 갑자기 댓글을 한개씩 보여주는지 모르겠음 딱히 알고싶지도 않은 내용 지나가다 한번씩 보니 기분 더러움","부정","0","0"
"2025-11-03 17:17:46","5","좋은 앱이지만 여러모로 아쉬운점도 있었는데 그거중에 전체 연령가가 많이 없더라고요.. 그거와 댓글 테러나 별점 태러같은게 불편합니다.. 특히 반복적으로 시비거는 사람들댓을 다시는데 좋지 않은 내용들 뿐이고 별점을 높게주어도 내려갈만큼별점태러도 많이 당했 습니다..좋은점은무료라는점과 재미있는 작품이많가 인거 같습니다. 5년 달성 해보겠습니다 화이팅!","긍정","2","2"
"2025-11-03 13:32:53","2","차단무제한은좋습니다 하지만탈퇴한사용자가댓글다는거삭제하던지댓글못달게해주세요 자꾸보여서이상합니다 고객센터에애기해봤지만의견전달이되었는지는모르겠습니다 2년전에단댓글차단말고다른방법모색해주세요","부정","1","0"
"2025-11-03 13:12:29","5","편리하고 좋아요","긍정","2","0"
"2025-11-03 11:42:14","1","쿠키쓰려면 앱이 강제라 설치했는데 광고가 과하네요. 혹시 광고제거도 쿠키로 팔 계획이신가요","부정","0","1"
"2025-11-03 03:37:27","5","좋아요","긍정","2","0"
"2025-11-02 23:11:01","2","오른손으로 슥슥 내리면서 보다가 가볍게 별점 주기 누르기 편했는데 위치가 바뀌어서 손이 힘들어요;","부정","0","0"
"2025-11-02 17:52:23","1","쿠키오븐에 대해 문의하려니까 이메일 아이디 확인해 달라고 하는데 확인하는 칸이나 누를 수 있는 곳이 없다....","부정","0","0"
"2025-11-02 16:11:04","1","무료쿠키 지급이 안되서 문의해보니 참여일시와 스크린샷까지 추가하라하네요? 애초에 참여일시 스크린샷 정확히 기제했는데 이런 일이 한두번도 아니고 문의해도 그냥 자동응답으로 계속 돌려막기만 하고 진짜 장난하는것도 아니고 웹툰 때문에 보는거지 웹툰아니였음 딴 플랫폼으로 갈아탔어요 제발 자동응답으로 돌려막기하시지 마시고 정확히 답변 주시면 좋겠네요","부정","0","0"
"2025-11-02 13:41:36","5","Good","긍정","0","0"
"2025-11-02 13:38:38","5","힘내세요 응원합니다","긍정","1","0"
"2025-11-02 13:36:26","5","재미있어요","긍정","2","0"
"2025-11-02 11:01:04","5","굿","긍정","0","0"
"2025-11-02 10:30:45","1","지금 밑장빼기를 하시는건지는 모르겠지만 접속하기로 쿠키를 받는 페이지에서 앱을 깔면 그 앱 페이지만 사라져요 오류일수도 있지만 신속한 조치 부탁드립니다","부정","0","2"
"2025-11-02 08:22:09","5","잘보고 있어요","긍정","0","0"
"2025-11-02 08:01:40","5","겁나 재미있음!!","긍정","2","0"
"2025-11-02 07:18:29","5","이거 진짜 개재밌어요!!!! 여사친 함 봐보세욥","긍정","4","0"
"2025-11-02 06:35:41","5","재미진. 작품이 많아서. 시간가는줄. 모릅니다","긍정","0","0"
"2025-11-02 06:19:02","4","웹툰 앱 켜면 작품 홍보한다고 웹툰 광고 뜨는데 대뜸 누르면 첫화로 가는 거 대신에 그냥 그 작품 목록으로 가면 좋겠습니다.","긍정","0","1"
"2025-11-02 00:35:36","5","일다는 좋음 그냥 좋음 10점 만점에 100000점임 별5개 말고 1000개 정도는 줘야 돼는데...ㅠㅠ","긍정","0","0"
"2025-11-01 19:44:30","5","사용이 빠르고 깔끔해서 좋아요","긍정","2","0"
"2025-11-01 18:14:51","5","진짜 시간 순삭","긍정","0","0"
"2025-11-01 12:13:11","5","44교시 생존수업 꼭 보세요..","긍정","0","0"
"2025-11-01 10:06:46","5","웹툰 개재미있음ㅋㅋㅋㅋㅋㅋㄱ🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣","긍정","2","0"
"2025-11-01 06:43:11","5","네이버웹툰만봄...","긍정","0","0"
"2025-11-01 01:52:15","5","진짜 재밌는 웹툰 엄청 많아요 최고예요!","긍정","6","0"
"2025-10-31 15:06:52","5","굿굿","긍정","0","0"
"2025-10-31 14:49:04","5","너무 재밌게 꾸준히 잘 보고있습니다","긍정","0","0"
"2025-10-30 15:18:06","5","이거 안보면 후회함 ㄹㅇ 내말 믿어보세요.","긍정","0","0"
"2025-10-30 11:36:15","1","들어갈때마다 뜨는 할로윈 문구 너무 혐오스러워요","부정","0","0"
"2025-10-30 07:56:53","5","좋아요","긍정","2","0"
"2025-10-30 01:55:16","1","끊임없는 팝업. 지속되는 불쾌감","부정","0","0"
"2025-10-30 01:26:30","1","이 전보다 광고가 너무 많이 뜨게 된 것 같음. 전엔 어플 한번 처음 들어갈때만 나오더니 이제 만화 한두번 보고 뒤로 돌아갈때마다 처나와서 보기 싫음","부정","0","1"
"2025-10-30 01:08:49","5","괜찮은편","긍정","0","0"
"2025-10-29 23:03:36","5","👍","긍정","0","0"
"2025-10-29 17:05:25","5","Great!!!!","긍정","0","0"
"2025-10-29 16:44:29","5","사용하기 너무 좋아요","긍정","2","0"
"2025-10-29 15:48:44","5","빠르고 휼륭한 작품들 많아서 좋아요.","긍정","2","0"
"2025-10-29 11:35:00","5","굿이네요","긍정","0","0"
"2025-10-29 05:33:55","5","세계최강 웹툰 앱이라고 생각함. 직관적인 사용환경. 요일별로 잘정리된 리스트. 호기심을 불러일으키는 썸네일. 도제시스템이 아닌 누구나 실력이 있다면 연재하고 돈을 벌 수 있다는 시스템까지 다 최고임.","긍정","3","1"
"2025-10-29 05:13:02","5","만족함","긍정","0","0"
"2025-10-29 03:59:25","4","다 좋은데 휴재작품을 추천하는 경우는 무슨 경우인지 모르겠네요. 휴재작품을 추천작품으로 띄우고 지금볼건지 회차쌓이면 볼건지 안볼건지 물어보면 휴재작품이니 회차쌓이거나 돌아와야 볼건데 개선부탁드립니다.","긍정","2","0"
"2025-10-29 02:00:33","5","magnification","긍정","0","0"
"2025-10-29 01:44:37","5","네웹을 오랫동안 사용하고 있는데 점점 무료도 많아지고 보기 너무 좋아요~~ 무료쿠키 얻는것도 크게 어렵지 않아요~","긍정","2","0"
"2025-10-29 01:04:40","5","괜찮아요","긍정","0","0"
"2025-10-28 22:08:15","5","아주 잼나네요 ㅎㅎ 이제야 이걸알다니","긍정","0","0"
"2025-10-28 19:03:20","5","다좋은데 내가보는 웹툰만 따로 모아서 보여주면 정말 좋겠다는 생각이 드네여^^","긍정","0","0"
"2025-10-28 16:26:15","4","아이패드에선 리모컨블루투스로 아래로보는게 가능한데 안드로이드는 왜 안되나요? 되게 만들어 줄수 없을까요?","긍정","0","0"
"2025-10-28 13:59:23","3","어떻게 웹툰 올리는지 모르겠어요 ㅠㅠㅠ","중립","0","0"
"2025-10-28 10:16:23","5","아니 진짜 개재밌어요..","긍정","4","0"
"2025-10-27 13:31:55","5","잘 쓰고 있습니다 그런데 처음 홈에 들어갔을 때 실시간top30를 없애거나 기준(여자, 남자, 전체)을 완전히 바꾸는 기능도 있으면 좋겠어요 그리고 미성년자한테는 성인웹툰 썸네일을 없애는기능이 선택으로 있으면 좋겠어요","긍정","0","0"
"2025-10-27 10:04:46","5","완전 무료 작품 많음. 갓띵작인데 무료인게 겁나 많음. 근데 갑자기 유료로 바꿔서 못 보게 됀게 있어서 아쉬움. 진짜 쟈밋게 보고 있었는데...구게 바로 천배아 라고 천재 배우의 아우라 라고 웹툰이 있는데 사정이 있어서 바로 갑자기 마지막 화 까지 업로드되고 유료로 바꿔서 아쉬움.ㅠㅠ","긍정","0","0"
"2025-10-26 16:36:49","1","왜 대여 구매는 웹에서도 가능하게 해놓고 보는건 어플을 츠깔아야 하는거죠 개불편하게? 그래놓고 쿠키는 가져가네","부정","0","2"
"2025-10-26 15:51:45","5","사용하기엔 다 좋습니다! 근데 도전만화 페이지가 앱에도 추가되었으면 좋겠어요! 웹으로 다시 들어가기 너무 번거롭습니다","긍정","1","0"
"2025-10-26 12:16:46","5","진짜 잘쓰고 있습니다 확실히 타 플랫폼에 비해 무과금분들도 전혀 무리없이 충분히 즐길수 있는 앱입니다 하지만 정말 부탁드리고 싶은점이 있다면 관심웹툰중 요일별 웹툰들을 각 요일마다 따로 상단에 보여주는 창이 있다면 더욱 즐겁게 사용할 수 있을 것 같아ㅇㅛ","긍정","0","0"
"2025-10-26 10:43:07","5","가끔식보는 명작","긍정","3","0"
"2025-10-26 09:24:53","1","이 어플을 설치한적도 없고 사용한적도 없는데 갑자기 1200원이 카카오페이로 결제됐다고 뜨는데..무슨일이죠? 계정해킹인건지?(고작1200원)? 또 어떻게 더 결제가 될런지 ..아니무슨 이런 황당한..","부정","0","0"
"2025-10-26 06:52:49","1","개자식들 업데이트하니 졸라게 튕기네 ㅋ 네이버 인재채용 낙하산임? 아님 외주인가 ㅋ","부정","0","0"
"2025-10-26 04:53:56","5","정말 최강 웹툰!!","긍정","0","0"
"2025-10-26 01:43:59","5","👍","긍정","0","0"
"2025-10-25 22:43:09","4","솔직히 말하면 약깐 부족해서","긍정","0","0"
"2025-10-25 20:52:05","1","어플 속도가 왜 이리 느려졌죠?","부정","0","0"
"2025-10-25 16:15:49","5","저만18세됏는데요 제계정실명인증되어잇는데요 빨리 성인웹툰볼수잇게해주세요급합니다왜안열리나요제발","긍정","0","0"
"2025-10-25 14:09:16","5","좋아요 잘 보고 있어요","긍정","2","0"
"2025-10-25 11:58:43","1","댓글 삭제 왜 안 됨?","부정","0","0"
"2025-10-25 10:02:15","1","그놈의 무료쿠키알림은 왜 꺼놔도 자꾸 뜨는거임? 관심없다고 좀 꺼지라고","부정","0","0"
"2025-10-25 05:50:25","4","역시 네이버 일을 잘합니다 재밌는 웹툰도 많고요","긍정","0","0"
"2025-10-25 03:04:55","4","통제구역관리부를 보는 1인 약간에..유료가 있지만 일주일정도? 기다리면 나와서 좋아용♡ 별이 4개...;; 무료에서 갑자기 유료로 바뀌어서 좀 불편하지만 괜찬아요 제가 보는 다른 웹툰은 무료 없고 완전 자채 다 유료여서 여기가 그나마 낳아요..","긍정","1","2"
"2025-10-25 02:50:14","5","굿","긍정","0","0"
"2025-10-24 23:17:56","5","별점 주기 버튼이 우측에서 좌측으로 이동하니, 한 손으로 쉽게 주던 이전에 비해 여간 불편한 게 아님.","긍정","0","2"
"2025-10-24 15:14:35","2","요즘 계속 업데이트하면서 버튼 위치들을 옮기시는데 좀 가만히 좀 냅두면 안됩니까 불편해요 웹툰들은 재밌는데 앱은 진짜 별로네요","부정","0","3"
"2025-10-24 10:25:51","5","재밌게 캐릭터챗 하고있는데 계속 캐릭터가 메세지를 확인 중이라 뜹니다..확인 부탁드립니다.","긍정","0","0"
"2025-10-24 08:02:59","1","ㅡㅎㅅ?코로ㅗㅡ","부정","0","0"
"2025-10-24 06:11:01","5","재밌네요 이벤트도 있고","긍정","2","0"
"2025-10-24 05:33:18","5","너무 재밌네요","긍정","2","0"
"2025-10-24 04:41:16","5","asdf","긍정","0","0"
"2025-10-24 02:10:43","5","좋습니다무료쿠키도주고","긍정","1","0"
"2025-10-23 20:03:40","5","넘나 좋은 앱이네요","긍정","0","0"
"2025-10-23 16:55:36","1","별점 주는 방식이 바뀌어서 불편합니다.","부정","0","2"
"2025-10-23 12:54:06","5","너무너무좋아요","긍정","2","0"
"2025-10-23 12:37:11","1","아 더러워서 업뎃한다. 드럽게 업뎃하라고 요구하네","부정","0","0"
"2025-10-23 12:28:33","5","웹툰 보기 좋아요","긍정","2","0"
"2025-10-23 11:22:03","1","업뎃 너무 불편함 카톡처럼 야금야금 바꿔가다가 카톡 꼴 난다..","부정","0","2"
"2025-10-23 10:05:40","5","너무 재밌어요!이거 진짜 ㄷㅂ이예요ㄷㄷ..","긍정","4","0"
"2025-10-23 09:46:02","5","정말 재밌어요","긍정","4","0"
"2025-10-23 08:34:12","1","광고는 캡쳐할수 있게 해줘 ㅡㅡ 니들이 중소기업 이냐?","부정","0","1"
"2025-10-23 07:51:27","4","좋음","긍정","0","0"
"2025-10-23 05:25:09","3","UI 왜 바꿨나요.... 안 그래도 별점 누르기 하는데 크기도 작고 위치 바껴서 엄청 헷갈림...ㅜㅜ","중립","0","0"
"2025-10-23 03:42:38","5","좋아요!!!","긍정","2","0"
"2025-10-23 00:07:38","5","사용하기편함","긍정","0","0"
"2025-10-22 17:58:23","5","너무 만족하며 사용중입니다. 다만 전체화면으로 실행되는만큼 시간이나 알림을 확인하려 따로 터치를 해야된다는게 살짝 불편하네요","긍정","0","2"
"2025-10-22 16:21:47","1","컨텐츠 아녔으면 나락갈 노답앱. 프로그래머 줄 돈으로 작가주십쇼","부정","0","0"
"2025-10-22 14:03:06","4","다른거 다 좋은데 이학이 안돌아와요","긍정","0","0"
"2025-10-22 09:08:34","5","버스타고 다닐때 잘 보고있어요~!!","긍정","0","0"
"2025-10-22 06:55:55","5","넘 편하게 보는중~ 근데 광고는 좀.... ㅡㅅㅡ","긍정","0","1"
"2025-10-21 11:49:24","4","랜덤으로 웹툰 볼 수 있는 기능은 사라졌나요? 볼 거 없을 때 나름 유용하게 이용했던 기능인데.. 다시 넣어주시면 안되나요 ㅠㅠ","긍정","0","0"
"2025-10-21 10:54:36","5","좋음","긍정","0","0"
"2025-10-21 08:37:22","5","진짜 말해모해 겁나 재밋구열ㄹ 잠입재벌고,청춘계시록,연애리뷰 가 젤 끝판왕 임 ㅜㅜ","긍정","0","0"
"2025-10-20 13:29:26","5","다양한 웹툰들을 볼수있어서 너무 좋구요! 로맨스도 있고 너무 다양해서 골라서 볼수있어서 5점 넘게 주고싶지만 5점이 최대라 아쉽네요ㅠ","긍정","0","0"
"2025-10-20 12:02:12","5","화산귀환 사랑해","긍정","0","0"
"2025-10-20 08:57:29","4","웹툰이 깔끔하고 좋아요😀 👍 다만 광고가 좀 많네요 ㅎㅎ","긍정","2","1"
"2025-10-20 07:53:48","5","재미난 웹툰이 많아요","긍정","0","0"
"2025-10-20 05:36:46","5","ㄹㅇ 재밌는거 많음요","긍정","0","0"
"2025-10-20 01:13:15","1","최고의 웹툰 앱이었으나 돈 벌려고 혈안이 되어있는 앱으로 전락 안 본 웹툰 보라고 만들었던 지금볼 기능이 왜 미리보기 까지 갔는지 모르겠고 두번째로 휴재하다가 온 웹툰은 지금볼 웹툰에 안나오고 님들은 일을 반대로 하고 있음","부정","3","0"
"2025-10-19 23:23:41","5","역대급 영지 설계사 잘보고 있어요","긍정","0","0"
"2025-10-19 22:26:37","5","심심할때 보기 굳","긍정","0","0"
"2025-10-19 21:08:48","5","굿","긍정","0","0"
"2025-10-19 15:44:08","5","굳~~~~~~~~~~-------------뜨","긍정","0","0"
"2025-10-19 15:38:09","4","지금까지는 광고 뜨는것들이 그닥 불편하거나 불퀘하지 않아서 괜찮았는데 갑자기 웹툰 마지막에 들어가는 광고들 크기를 2배씩 늘리는 이유가 뭘까요? 전까지도 충분한 크기였다고 생각하는데 말이죠","긍정","0","3"
"2025-10-19 15:37:17","5","항상 재밌음","긍정","0","0"
"2025-10-19 14:09:23","1","최근 본에서 편집 기능이 좀 많이 아쉬워졌어요. 전에는 화면 구도 웹툰 위치 그대로에서 위쪽만 바뀌었었는데 지금은 아예 웹툰도 올려버리고 편집기능도 내려버려서 불편합니다. 그 외에는 모두 괜찮은데요 그것만 원래대로 바뀌었으면 좋겠습니다.","부정","0","2"
"2025-10-19 13:44:35","5","연애혁명","긍정","0","0"
"2025-10-19 12:35:25","5","최고","긍정","3","0"
"2025-10-19 11:20:42","5","굿굿","긍정","0","0"
"2025-10-19 10:20:19","5","저는 딱히 자주 보진 않지만 그래도 나름 좋은 것 같아요","긍정","0","0"
"2025-10-19 09:27:50","5","good","긍정","0","0"
"2025-10-19 09:02:54","5","다 좋은데 컷츠 빼자... 제2의 카톡팝이 되고 싶은건 아닐거 아녀?","긍정","0","0"
"2025-10-19 05:53:53","4","현재까지는 즐겁게 이용중입니다","긍정","0","0"
"2025-10-19 04:51:18","5","너무 좋아요","긍정","2","0"
"2025-10-19 04:31:50","3","일시적오류떠서 쿠키쓴거 못보는중인데 어케요??","부정","0","2"
"2025-10-19 02:17:21","5","아 진짜 중독 됐어요","긍정","0","0"
"2025-10-19 01:55:43","5","very Good","긍정","0","0"
"2025-10-19 01:47:13","5","언제나 감사하게 봅니다","긍정","1","0"
"2025-10-18 20:26:33","5","Bravo ❣️","긍정","0","0"
"2025-10-18 16:02:53","4","재밌는데 작가님들 좀 챙겨줘요...","긍정","0","0"
"2025-10-18 14:24:35","5","즐거운 웹툰","긍정","0","0"
"2025-10-18 13:25:34","5","너무좋아요","긍정","2","0"
"2025-10-18 11:32:54","5","굿","긍정","0","0"
"2025-10-18 10:49:21","5","아주좋 아","긍정","0","0"
"2025-10-18 10:14:35","5","굳굳굳","긍정","0","0"
"2025-10-18 07:17:10","5","댓글 사용자를 차단했을 때 내가 차단한 사용자의 댓글을 볼 수 있게 해주세요.","긍정","0","0"
"2025-10-18 01:05:46","5","전 네웹을 엄청 잘 사용중인 한 유저인데요. 이거 하나만 추가해 주셨으면 합니다. 15세 이상 권장 웹툰이 있는데, 저는 15세 미만이라서 못 보니까 알림창 같은 걸 만들어 주셨으면 합니다. 알림창에 네&아니요 로 해서 개인의 생각에 따라 15세 이상 권장 웹툰을 보게 해 주셨으면 좋겠어요. 긴글 읽어주셔서 감사합니다.<-25.07.18 네이버웹툰의 장점을 빨리 알려드리려고 합니다 !! 웹툰이 너무 재밌고 다양하고요, 귀여운그림체, 예쁜 그림체 등등 골라보는 재미가 있구요 ,, 광고가 절대안나와요!! 로그인을 하긴해야하지만 괜찮구요 쿠키없이도 볼수있는 웹툰이 더 많아요!! 쿠키 구울려면 다른 앱을 설치해 이벤트에 참가하거나 게임을 어느정도까지 플레이해야 쿠키를 줘요 안뇽히 계세요~지금까지 리쿠였습니다 (엔위시 리쿠 아님 리쿠 팬)","긍정","1","1"
"2025-10-18 01:01:09","5","저는 너무 만족하면서 사용하고 있습니다. 매년 재미있는 작품들을 보여주시게 해주셔서 작가님들과 그리고 일러스트를 그려주시는분들 그리고 웹툰 관계자분들 늘 감사드립니다. 앞으로도 잘 부탁드려요^^","긍정","3","0"
"2025-10-18 00:26:31","5","재밌어요","긍정","4","0"
"2025-10-17 23:03:27","4","좋아요","긍정","2","0"
"2025-10-17 22:03:31","5","일주일이 기다려지는 재미? 여러 웹툰 작가들의 신선한 볼거리와 풍부한 상상력을 바탕으로 흥미진진한 이야기들을 볼수가 있는 앱.","긍정","0","0"
"2025-10-17 21:57:08","1","웹툰 제발 노래 자동으로 틀어지는거 온오프 기능좀 만들어 주세요. 갑자기 노래 들려서 놀라는게 한두번이 아니네","부정","0","0"
"2025-10-17 16:14:23","5","화이팅","긍정","0","0"
"2025-10-17 14:00:41","1","아니 얼마전까지만해도 쿠키 마지막화전까지 뜨던 예고들이 막뜨는데 맞음?","부정","0","0"
"2025-10-17 12:58:36","5","아 너무 재밌고 좋습니다","긍정","1","0"
"2025-10-17 11:45:56","5","재미있고 장르가 다양하고 저한테 쉽고 좋아요!!!","긍정","4","0"
"2025-10-17 11:42:21","5","표지부터 보기싫은 웹툰은 차단할수 있는 기능을 만들어주세요","긍정","0","0"
"2025-10-17 10:19:00","5","굿","긍정","0","0"
"2025-10-17 10:11:04","1","왜 안본편이 몇편남았는지 안보이죠?","부정","0","0"
"2025-10-17 09:57:09","5","ui 깔끔하고 ux도 매우 만족스러워요. 무겁다는 느낌도 없고 최적화가 잘되어있는거같아요. '촌구석 아저씨 검성이 되다' 같은 만화들도 네이버웹툰에서 서비스 해주는 덕분에 편하고 빠르게 정식으로 볼수있게 되어서 아주 좋아요.","긍정","2","0"
"2025-10-17 06:17:36","5","제일 좋아요","긍정","2","0"
"2025-10-17 05:26:37","2","댓글 삭제가 안돼요...., 작성가능한 댓글수를 넘어섯다는데 지우는게 왜안되나요","부정","0","0"
"2025-10-16 23:25:54","5","멋진 작품이 많은 약간 뷔페 같아요","긍정","0","0"
"2025-10-16 19:55:55","5","네이버 웹툰 볼것도만코 무료웹도만코 좋당","긍정","0","0"
"2025-10-16 15:02:56","5","진짜 만든 사람 노벨상 얻어야 할 만큼 너무 재미있고 다양한 스토리들이 많아요!","긍정","2","0"
"2025-10-16 10:10:49","5","진짜 잘 이용하고 있는데...캐릭터챗에 전독시 캐릭터 넣어주세요ㅠㅠㅠㅠ그리고 임시저장 똑같은 거 여러번 저장 가능하게 해주세요. 그거 말고는 진짜 만족합니다아","긍정","0","0"
"2025-10-16 08:12:10","5","좋음","긍정","0","0"
"2025-10-16 08:08:19","5","일단 최고임.","긍정","3","0"
"2025-10-16 07:46:37","4","다른거 다 좋은데 제발 웹에서도 미리보기 보여주게 해주면 안됄까요오ㅜ 너무 불편할때가 많아요오ㅜㅜ","긍정","0","2"
"2025-10-16 03:48:48","3","아니 뭐에요 서버 터진거? 결제 화면에서 계속 고유쿠키밖에 못하는데요 이거 어케된ㄱ? 빨리해결해주세요","중립","0","0"
"2025-10-16 03:16:32","5","너무재미있어요","긍정","2","0"
"2025-10-16 02:53:34","5","판타지가 재미 있어요","긍정","0","0"
"2025-10-16 02:19:53","1","아오 네이버 진짜 일 못하네 컷츠같은 이상한걸 왜 넣어서 헛짓하나요? 이번에 카톡 업데이트해서 욕 뒤지게 먹고 망해가는거 안보여요? 쓰잘때기 없는것들 추가하지말고 원래하던대로만 해주세요 ui 보기 간편하게만 만들어도 유저 안빠지고 쭉 갈텐데 항상 번잡스럽게 이상한걸 넣네 컷츠 없애고 원래대로 하루 한편 볼수있는기능으로 바꿔줘요","부정","0","0"
"2025-10-16 01:43:15","5","정말 재 있요 ..","긍정","0","0"
"2025-10-15 23:10:19","5","굿굿굿굿굿굿굿","긍정","0","0"
"2025-10-15 22:26:10","5","음 이건 제 개인 적인 생각인데 MY웹툰 창에서 요일 별 항목이 있는 것도 괜찮을 거 같아요 :)","긍정","0","0"
"2025-10-15 22:08:41","5","이제 플레이스토어에서 플레이포인트로 쿠키 못사나요? 예전엔 있었는데 아무리찾아봐도 안보이네요","긍정","0","0"
"2025-10-15 16:39:49","1","작가들에게 안전한 노동환경과 정당한 수익을 제공하라","부정","0","0"
"2025-10-15 14:32:41","5","사랑해요","긍정","0","0"
"2025-10-15 11:38:05","5","그냥 다 좋네요","긍정","1","0"
"2025-10-15 08:56:57","1","업데이트하면서 버튼위치나 그런게 묘하게 바꼈는데 최근본 웹툰 편집할때 상단오른쪽 점세개 누르는데 편집 버튼은 하단맨밑으로 내렸네요? 아무리 작은 화면 안에서 사용하는거라도 어플을 이용하게끔 만들었으면 그안에서 편의성을 고려해서 만들어야 되지않나요; 맨위에서 맨밑으로 버튼 누르는 경로는 무슨 생각으로 만든건지 모르겠네요","부정","0","0"
"2025-10-15 08:42:23","5","재미있는 이야기가 많아요","긍정","2","0"
"2025-10-15 01:09:29","5","재밌어요","긍정","4","0"
"2025-10-14 14:56:34","5","좋아좋아좋아좋아 머리식히기딱좋아","긍정","1","0"
"2025-10-14 12:04:20","1","돈 90% 떼가면서 양심이 있으신가요? 작가님들은 뭐먹고 살아요;; 노동착취하지말고 제발 개편할 생각을 하세요","부정","0","0"
"2025-10-14 11:39:29","5","추천웹툰 돌려줘","긍정","2","0"
